,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3317,2022,MI,Data Engineering & Infrastructure,206699.0,North America,0,North America,M
3318,2022,MI,Data Engineering & Infrastructure,99100.0,North America,0,North America,M
3319,2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
3320,2022,SE,Data Engineering & Infrastructure,110500.0,North America,100,North America,M
3321,2022,MI,Data Analysis & Analytics,61566.0,Europe,0,Europe,M
3322,2022,MI,Data Analysis & Analytics,43096.0,Europe,0,Europe,M
3323,2022,SE,Data Analysis & Analytics,80000.0,North America,100,North America,M
3324,2022,SE,Data Analysis & Analytics,60000.0,North America,100,North America,M
3325,2022,SE,Data Engineering & Infrastructure,192564.0,North America,100,North America,M
3326,2022,SE,Data Engineering & Infrastructure,144854.0,North America,100,North America,M
3327,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M
3328,2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M
3329,2022,SE,Data Analysis & Analytics,150260.0,North America,100,North America,M
3330,2022,SE,Data Analysis & Analytics,109280.0,North America,100,North America,M
3331,2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
3332,2022,SE,Data Analysis & Analytics,150000.0,North America,100,North America,M
3333,2022,MI,Data Science & Machine Learning,160000.0,North America,100,North America,M
3334,2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
3335,2022,EN,Data Analysis & Analytics,67000.0,North America,0,North America,M
3336,2022,EN,Data Analysis & Analytics,52000.0,North America,0,North America,M
3337,2022,SE,Data Engineering & Infrastructure,154000.0,North America,100,North America,M
3338,2022,SE,Data Engineering & Infrastructure,126000.0,North America,100,North America,M
3339,2022,SE,Data Analysis & Analytics,129000.0,North America,0,North America,M
3340,2022,SE,Data Analysis & Analytics,99000.0,North America,0,North America,M
3341,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
3342,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3343,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
3344,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3345,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
3346,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3347,2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
3348,2022,SE,Data Analysis & Analytics,69000.0,North America,100,North America,M
3349,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
3350,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3351,2022,SE,Data Analysis & Analytics,150075.0,North America,100,North America,M
3352,2022,SE,Data Analysis & Analytics,110925.0,North America,100,North America,M
3353,2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
3354,2022,SE,Data Engineering & Infrastructure,25000.0,North America,100,North America,M
3355,2022,SE,Data Analysis & Analytics,126500.0,North America,100,North America,M
3356,2022,SE,Data Analysis & Analytics,106260.0,North America,100,North America,M
3357,2022,SE,Data Engineering & Infrastructure,220110.0,North America,100,North America,M
3358,2022,SE,Data Engineering & Infrastructure,160080.0,North America,100,North America,M
3359,2022,SE,Data Analysis & Analytics,105000.0,North America,100,North America,M
3360,2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
3361,2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
3362,2022,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M
3363,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M
3364,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3365,2022,MI,Data Analysis & Analytics,135000.0,North America,100,North America,M
3366,2022,MI,Data Analysis & Analytics,50000.0,North America,100,North America,M
3367,2022,SE,Data Science & Machine Learning,220000.0,North America,100,North America,M
3368,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
3369,2022,MI,Data Science & Machine Learning,172386.0,Europe,0,Europe,M
3370,2022,MI,Data Science & Machine Learning,86193.0,Europe,0,Europe,M
3371,2022,SE,Data Science & Machine Learning,220000.0,North America,100,North America,M
3372,2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,M
3373,2022,MI,Data Science & Machine Learning,200000.0,North America,100,North America,M
3374,2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M
3375,2022,SE,Data Science & Machine Learning,120000.0,Other,100,Other,S
3376,2022,SE,Data Science & Machine Learning,65000.0,Other,100,Other,S
3377,2022,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M
3378,2022,EX,Data Engineering & Infrastructure,216000.0,North America,100,North America,M
3379,2022,SE,Data Engineering & Infrastructure,210000.0,North America,100,North America,M
3380,2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
3381,2022,SE,Data Science & Machine Learning,185100.0,North America,100,North America,M
3382,2022,SE,Data Science & Machine Learning,104890.0,North America,100,North America,M
3383,2022,SE,Data Engineering & Infrastructure,105000.0,North America,100,North America,M
3384,2022,SE,Data Engineering & Infrastructure,80000.0,North America,100,North America,M
3385,2022,MI,Data Science & Machine Learning,76814.0,North America,100,North America,M
3386,2020,SE,Data Science & Machine Learning,117104.0,North America,50,North America,L
3387,2022,EX,Data Management,192037.0,North America,50,North America,L
3388,2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,S
3389,2022,MI,Data Analysis & Analytics,17805.0,Other,100,Other,M
3390,2022,MI,Data Science & Machine Learning,30523.0,Other,100,Other,L
3391,2022,MI,Data Science & Machine Learning,55685.0,Europe,50,Europe,L
3392,2022,EN,Data Science & Machine Learning,17805.0,Other,100,Other,M
3393,2022,MI,Data Science & Machine Learning,75000.0,Other,100,North America,L
3394,2022,MI,Data Science & Machine Learning,157000.0,North America,100,North America,L
3395,2022,MI,Data Analysis & Analytics,69133.0,North America,50,North America,L
3396,2022,EN,Data Engineering & Infrastructure,65000.0,North America,100,North America,S
3397,2022,SE,Data Science & Machine Learning,68293.0,Europe,100,Europe,S
3398,2021,MI,Data Science & Machine Learning,109000.0,North America,50,North America,L
3399,2022,MI,Data Science & Machine Learning,67597.0,North America,100,North America,M
3400,2022,MI,Data Analysis & Analytics,20000.0,Europe,100,Europe,S
3401,2021,SE,Data Management,102839.0,Europe,100,Europe,L
3402,2022,SE,Data Management,200000.0,Other,100,North America,M
3403,2022,EN,Data Science & Machine Learning,51081.0,North America,100,North America,L
3404,2022,MI,Data Science & Machine Learning,78000.0,North America,100,North America,M
3405,2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
3406,2022,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
3407,2022,MI,Data Science & Machine Learning,83864.0,Other,100,Other,L
3408,2022,EN,Data Science & Machine Learning,40000.0,Other,100,Other,L
3409,2022,MI,Data Management,31520.0,Europe,100,Europe,S
3410,2022,SE,Data Science & Machine Learning,59888.0,Europe,100,Europe,L
3411,2020,EN,Data Engineering & Infrastructure,54742.0,Other,100,Europe,L
3412,2022,SE,Data Science & Machine Learning,89306.0,Europe,50,Europe,L
3413,2022,EN,Data Science & Machine Learning,83171.0,Other,50,Other,M
3414,2022,SE,Data Science & Machine Learning,165000.0,North America,100,North America,M
3415,2022,MI,Data Science & Machine Learning,153000.0,North America,50,North America,M
3416,2022,SE,Data Science & Machine Learning,100000.0,Other,100,North America,M
3417,2022,SE,Data Science & Machine Learning,76814.0,North America,100,North America,M
3418,2022,MI,Data Science & Machine Learning,33609.0,Europe,100,Europe,L
3419,2022,MI,Data Analysis & Analytics,75000.0,North America,100,North America,S
3420,2020,MI,Data Analysis & Analytics,20000.0,North America,0,North America,S
3421,2021,MI,Data Science & Machine Learning,69999.0,Europe,50,Europe,L
3422,2022,EN,Data Engineering & Infrastructure,55475.0,Other,100,Europe,M
3423,2022,MI,Data Science & Machine Learning,61989.0,Europe,0,Europe,L
3424,2022,SE,Data Management,152500.0,North America,100,North America,M
3425,2022,EN,Data Science & Machine Learning,120000.0,North America,100,North America,L
3426,2022,MI,Data Science & Machine Learning,135000.0,North America,100,North America,L
3427,2022,SE,Data Analysis & Analytics,301099.75,North America,100,North America,L
3428,2021,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,L
3429,2021,SE,Data Management,240000.0,North America,0,North America,L
3430,2021,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
3431,2021,EN,Data Science & Machine Learning,80000.0,North America,100,North America,M
3432,2022,SE,Data Science & Machine Learning,301099.75,North America,100,North America,L
3433,2022,MI,Data Science & Machine Learning,120402.0,Europe,0,Europe,L
3434,2022,SE,Data Science & Machine Learning,177000.0,North America,100,North America,L
3435,2022,MI,Data Engineering & Infrastructure,65141.0,Europe,100,Europe,M
3436,2022,MI,Data Science & Machine Learning,48000.0,Europe,100,North America,S
3437,2022,EN,Data Analysis & Analytics,20000.0,Other,0,Other,M
3438,2021,SE,Data Science & Machine Learning,220000.0,North America,0,North America,L
3439,2021,MI,Data Science & Machine Learning,77364.0,Other,50,Other,S
3440,2021,MI,Data Science & Machine Learning,63711.0,Other,50,Other,S
3441,2022,EN,Artificial Intelligence (AI),150000.0,Other,100,Other,S
3442,2021,MI,Data Analysis & Analytics,90000.0,North America,100,North America,M
3443,2021,EN,Data Science & Machine Learning,100000.0,North America,0,North America,S
3444,2022,SE,Data Science & Machine Learning,144000.0,North America,50,North America,L
3445,2022,SE,Data Science & Machine Learning,155499.0,Europe,100,Europe,M
3446,2021,SE,Artificial Intelligence (AI),24000.0,Other,100,Other,M
3447,2021,MI,Data Science & Machine Learning,38400.0,Other,100,North America,M
3448,2022,EN,Data Analysis & Analytics,100000.0,North America,50,North America,L
3449,2021,MI,Data Science & Machine Learning,82500.0,North America,100,North America,S
3450,2021,EN,Data Science & Machine Learning,49646.0,Europe,50,Europe,M
3451,2021,SE,Data Science & Machine Learning,40570.0,Other,50,Other,L
3452,2022,EN,Data Engineering & Infrastructure,120000.0,North America,100,North America,M
3453,2022,SE,Data Science & Machine Learning,84053.0,Europe,0,Europe,M
3454,2021,EN,Data Science & Machine Learning,20000.0,Other,100,Other,S
3455,2022,EN,Artificial Intelligence (AI),125000.0,North America,0,North America,M
3456,2021,SE,Data Science & Machine Learning,120000.0,North America,50,North America,S
3457,2021,EN,Data Science & Machine Learning,110037.0,Europe,0,Europe,L
3458,2022,EN,Data Science & Machine Learning,21013.0,Europe,100,Europe,L
3459,2021,EN,Data Analysis & Analytics,50000.0,North America,100,North America,M
3460,2021,SE,Data Engineering & Infrastructure,200000.0,North America,100,North America,M
3461,2021,MI,Data Engineering & Infrastructure,60000.0,Europe,50,Europe,M
3462,2021,MI,Data Engineering & Infrastructure,200000.0,North America,100,North America,L
3463,2021,EN,Data Science & Machine Learning,100000.0,Other,50,Other,S
3464,2021,MI,Data Engineering & Infrastructure,100000.0,North America,100,North America,L
3465,2021,SE,Data Science & Machine Learning,82744.0,Europe,50,Europe,M
3466,2020,MI,Data Engineering & Infrastructure,59303.0,Europe,100,Europe,S
3467,2021,MI,Data Science & Machine Learning,62649.0,Europe,50,Europe,M
3468,2021,MI,Data Engineering & Infrastructure,82528.0,Europe,100,Europe,L
3469,2021,MI,Data Engineering & Infrastructure,170000.0,North America,100,North America,L
3470,2021,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
3471,2021,EN,Business Intelligence (BI),55000.0,North America,50,North America,S
3472,2021,EX,Data Management,250000.0,North America,0,North America,L
3473,2021,EN,Data Engineering & Infrastructure,80000.0,North America,100,North America,L
3474,2020,EN,Data Engineering & Infrastructure,70000.0,North America,100,North America,L
3475,2021,EX,Data Management,130026.0,Europe,50,Europe,M
3476,2021,EN,Data Science & Machine Learning,63831.0,Europe,50,Europe,L
3477,2020,SE,Data Science & Machine Learning,68428.0,Europe,100,North America,L
3478,2021,EX,Business Intelligence (BI),85000.0,Europe,0,Europe,M
3479,2021,EX,Data Management,230000.0,Europe,50,Europe,L
3480,2021,EN,Data Science & Machine Learning,125000.0,North America,100,North America,S
3481,2021,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M
3482,2020,MI,Data Science & Machine Learning,301099.75,North America,0,North America,M
3483,2020,MI,Data Analysis & Analytics,46759.0,Europe,50,Europe,L
3484,2020,MI,Data Engineering & Infrastructure,74130.0,Europe,50,Europe,L
3485,2021,SE,Data Engineering & Infrastructure,127221.0,North America,50,North America,L
3486,2021,SE,Data Management,144000.0,North America,100,North America,L
3487,2021,EN,Data Science & Machine Learning,13400.0,Europe,100,Europe,L
3488,2021,MI,Data Science & Machine Learning,75774.0,North America,100,North America,L
3489,2021,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
3490,2020,MI,Data Science & Machine Learning,103000.0,North America,100,North America,L
3491,2021,SE,Data Engineering & Infrastructure,153000.0,North America,100,North America,L
3492,2021,MI,Data Engineering & Infrastructure,90000.0,North America,100,North America,L
3493,2021,EN,Data Analysis & Analytics,90000.0,North America,100,North America,S
3494,2021,EN,Data Analysis & Analytics,60000.0,North America,100,North America,S
3495,2021,MI,Data Science & Machine Learning,50000.0,Other,100,Other,L
3496,2021,MI,Data Science & Machine Learning,54238.0,Europe,50,North America,L
3497,2021,MI,Data Science & Machine Learning,47282.0,Europe,100,Europe,S
3498,2021,EX,Data Management,153667.0,Europe,100,Europe,L
3499,2021,MI,Data Engineering & Infrastructure,28476.0,Europe,100,Europe,L
3500,2021,MI,Data Analysis & Analytics,110000.0,North America,100,North America,L
3501,2021,EN,Data Science & Machine Learning,82528.0,Europe,50,Europe,L
3502,2020,EN,Data Science & Machine Learning,250000.0,North America,50,North America,L
3503,2021,EN,Data Analysis & Analytics,59102.0,Europe,50,Europe,M
3504,2021,SE,Data Analysis & Analytics,80000.0,Europe,100,North America,S
3505,2020,EN,Data Science & Machine Learning,138000.0,North America,100,North America,S
3506,2021,MI,Data Engineering & Infrastructure,140000.0,North America,100,North America,L
3507,2021,SE,Data Analysis & Analytics,79197.0,Europe,100,Europe,L
3508,2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,L
3509,2021,EN,Data Analysis & Analytics,80000.0,North America,100,North America,M
3510,2020,MI,Data Science & Machine Learning,45760.0,Other,100,North America,S
3511,2021,MI,Business Intelligence (BI),100000.0,North America,100,North America,M
3512,2021,SE,Data Science & Machine Learning,53192.0,Europe,50,Europe,L
3513,2021,EX,Data Management,235000.0,North America,100,North America,L
3514,2021,EX,Business Intelligence (BI),150000.0,Other,100,North America,L
3515,2020,EX,Data Engineering & Infrastructure,79833.0,Europe,50,Europe,L
3516,2021,EN,Data Science & Machine Learning,225000.0,North America,100,North America,L
3517,2021,EN,Data Science & Machine Learning,76833.0,Europe,100,Europe,S
3518,2020,MI,Data Science & Machine Learning,50180.0,Europe,0,Europe,M
3519,2021,SE,Data Analysis & Analytics,88654.0,Europe,100,Europe,L
3520,2021,SE,Data Engineering & Infrastructure,103160.0,Europe,100,Europe,S
3521,2021,SE,Data Engineering & Infrastructure,113476.0,Europe,100,Europe,M
3522,2021,SE,Data Science & Machine Learning,94564.0,Europe,50,Europe,L
3523,2021,EN,Data Engineering & Infrastructure,30428.0,Other,100,Other,L
3524,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
3525,2021,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,S
3526,2021,MI,Data Science & Machine Learning,187442.0,North America,100,North America,L
3527,2021,MI,Data Analysis & Analytics,51519.0,Europe,50,Europe,L
3528,2020,MI,Data Engineering & Infrastructure,106000.0,North America,100,North America,L
3529,2020,MI,Data Engineering & Infrastructure,112872.0,Europe,50,Europe,L
3530,2021,MI,Business Intelligence (BI),36259.0,Europe,50,North America,L
3531,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
3532,2021,MI,Artificial Intelligence (AI),95746.0,Europe,100,North America,S
3533,2021,EN,Artificial Intelligence (AI),70000.0,North America,100,North America,M
3534,2020,MI,Data Science & Machine Learning,76958.0,Europe,100,Europe,S
3535,2021,MI,Data Engineering & Infrastructure,89294.0,Other,50,Other,L
3536,2021,EN,Data Science & Machine Learning,29751.0,Other,50,Other,L
3537,2021,SE,Data Engineering & Infrastructure,276000.0,North America,0,North America,L
3538,2020,SE,Data Engineering & Infrastructure,188000.0,North America,100,North America,L
3539,2021,SE,Data Engineering & Infrastructure,160000.0,Other,100,North America,S
3540,2020,MI,Data Science & Machine Learning,105000.0,North America,100,North America,L
3541,2021,MI,Data Engineering & Infrastructure,200000.0,North America,100,North America,L
3542,2021,SE,Data Engineering & Infrastructure,174000.0,North America,100,North America,L
3543,2021,MI,Data Analysis & Analytics,93000.0,North America,100,North America,L
3544,2021,EN,Data Science & Machine Learning,28399.0,Other,100,Other,M
3545,2021,SE,Data Science & Machine Learning,60757.0,Europe,50,Europe,L
3546,2021,EN,Data Science & Machine Learning,90000.0,North America,100,North America,S
3547,2020,MI,Data Engineering & Infrastructure,70139.0,Europe,50,Europe,L
3548,2020,SE,Data Engineering & Infrastructure,33511.0,North America,0,North America,S
3549,2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
3550,2021,SE,Data Engineering & Infrastructure,96282.0,Europe,50,Europe,L
3551,2021,MI,Data Engineering & Infrastructure,12103.0,Other,0,Other,M
3552,2021,EN,Data Science & Machine Learning,36643.0,Europe,50,Europe,L
3553,2021,MI,Data Engineering & Infrastructure,72212.0,Europe,50,Europe,L
3554,2020,EN,Data Analysis & Analytics,91000.0,North America,100,North America,L
3555,2021,SE,Data Engineering & Infrastructure,99703.0,North America,50,North America,M
3556,2021,SE,Data Science & Machine Learning,165000.0,North America,100,North America,L
3557,2021,MI,Data Analysis & Analytics,80000.0,North America,100,North America,L
3558,2021,SE,Data Science & Machine Learning,103691.0,North America,100,North America,L
3559,2021,EN,Data Engineering & Infrastructure,21637.0,Other,50,Other,M
3560,2020,EN,Data Science & Machine Learning,42000.0,Europe,50,Europe,L
3561,2020,MI,Data Science & Machine Learning,115000.0,Other,0,Other,L
3562,2021,MI,Data Science & Machine Learning,63810.0,North America,100,North America,M
3563,2020,SE,Data Science & Machine Learning,260000.0,Other,0,Other,S
3564,2021,MI,Business Intelligence (BI),110000.0,North America,0,North America,S
3565,2021,MI,Data Engineering & Infrastructure,180000.0,North America,100,North America,L
3566,2021,SE,Data Analysis & Analytics,200000.0,North America,100,North America,L
3567,2020,SE,Data Engineering & Infrastructure,109024.0,Europe,50,Europe,M
3568,2021,SE,Data Engineering & Infrastructure,200000.0,North America,100,North America,L
3569,2021,SE,Data Science & Machine Learning,256000.0,North America,100,North America,S
3570,2021,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
3571,2020,MI,Data Science & Machine Learning,79833.0,Europe,0,Europe,L
3572,2021,EN,Data Engineering & Infrastructure,72500.0,North America,100,North America,L
3573,2021,SE,Data Science & Machine Learning,185000.0,North America,50,North America,L
3574,2021,EN,Data Science & Machine Learning,100000.0,Europe,0,Other,L
3575,2021,MI,Data Engineering & Infrastructure,112000.0,North America,100,North America,L
3576,2020,SE,Data Science & Machine Learning,150000.0,North America,50,North America,L
3577,2021,SE,Data Science & Machine Learning,20171.0,Other,50,Other,L
3578,2021,SE,Artificial Intelligence (AI),55000.0,Europe,100,Europe,L
3579,2021,EN,Data Science & Machine Learning,58000.0,North America,50,North America,L
3580,2021,EN,Data Science & Machine Learning,100000.0,North America,100,North America,M
3581,2021,SE,Data Science & Machine Learning,77684.0,Europe,50,Europe,M
3582,2021,EN,Data Science & Machine Learning,85000.0,Europe,100,Europe,S
3583,2021,EN,Data Science & Machine Learning,76833.0,Europe,0,Europe,L
3584,2020,EN,Data Analysis & Analytics,72000.0,North America,100,North America,L
3585,2021,EN,Data Engineering & Infrastructure,65013.0,Europe,50,Europe,M
3586,2021,MI,Data Engineering & Infrastructure,28016.0,Other,100,Other,M
3587,2021,MI,Data Engineering & Infrastructure,111775.0,North America,0,North America,M
3588,2021,MI,Data Engineering & Infrastructure,93150.0,North America,0,North America,M
3589,2021,SE,Data Engineering & Infrastructure,160000.0,North America,50,North America,S
3590,2021,MI,Data Science & Machine Learning,25532.0,Europe,100,Europe,S
3591,2021,SE,Data Science & Machine Learning,66265.0,Other,0,Other,L
3592,2021,MI,Data Science & Machine Learning,16904.0,Other,100,Other,S
3593,2021,SE,Data Analysis & Analytics,63831.0,Europe,50,Europe,L
3594,2020,SE,Data Science & Machine Learning,190000.0,North America,100,North America,S
3595,2021,EX,Data Management,141846.0,Europe,0,Europe,L
3596,2021,EN,Data Engineering & Infrastructure,16228.0,Other,100,Other,L
3597,2021,SE,Data Analysis & Analytics,71786.0,North America,100,North America,M
3598,2020,MI,Data Science & Machine Learning,35735.0,Europe,50,Europe,L
3599,2021,SE,Data Science & Machine Learning,135000.0,North America,0,North America,L
3600,2021,EN,Data Science & Machine Learning,24823.0,Europe,50,Europe,M
3601,2021,SE,Data Management,54094.0,Other,50,North America,L
3602,2021,SE,Data Science & Machine Learning,24342.0,Other,100,Other,L
3603,2021,MI,Data Science & Machine Learning,147000.0,North America,50,North America,L
3604,2021,SE,Data Science & Machine Learning,96113.0,North America,50,North America,L
3605,2021,SE,Data Management,174000.0,North America,100,North America,L
3606,2020,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
3607,2021,EN,Data Science & Machine Learning,21844.0,Other,50,Other,M
3608,2020,SE,Data Engineering & Infrastructure,125000.0,Other,50,Other,S
3609,2020,EN,Data Science & Machine Learning,51321.0,Europe,0,Europe,S
3610,2020,MI,Data Science & Machine Learning,40481.0,Other,0,Other,L
3611,2021,EX,Data Science & Machine Learning,69741.0,Europe,100,Europe,S
3612,2021,SE,Data Analysis & Analytics,50000.0,Other,100,Europe,M
3613,2020,EN,Data Science & Machine Learning,39916.0,Europe,0,Europe,M
3614,2020,MI,Data Analysis & Analytics,87000.0,North America,100,North America,L
3615,2021,MI,Data Engineering & Infrastructure,26005.0,Europe,0,North America,L
3616,2021,MI,Data Science & Machine Learning,90734.0,Europe,50,Europe,L
3617,2021,MI,Data Engineering & Infrastructure,22611.0,Other,0,Other,L
3618,2021,EN,Data Science & Machine Learning,81000.0,North America,50,North America,S
3619,2021,MI,Data Science & Machine Learning,40038.0,Other,100,Other,L
3620,2021,EN,Data Science & Machine Learning,90000.0,North America,100,North America,S
3621,2021,MI,Data Science & Machine Learning,61467.0,Europe,50,Europe,M
3622,2021,SE,Data Science & Machine Learning,195000.0,North America,100,North America,M
3623,2021,MI,Data Science & Machine Learning,37825.0,Europe,100,Europe,L
3624,2020,MI,Data Analysis & Analytics,85000.0,North America,100,North America,L
3625,2021,SE,Data Science & Machine Learning,225000.0,North America,100,North America,L
3626,2021,MI,Data Science & Machine Learning,56256.0,Europe,50,Europe,L
3627,2021,MI,Data Science & Machine Learning,33808.0,Other,0,Other,M
3628,2021,MI,Data Science & Machine Learning,116914.0,Europe,50,Europe,L
3629,2021,MI,Data Science & Machine Learning,46597.0,Europe,100,Europe,L
3630,2020,EN,Data Engineering & Infrastructure,41689.0,Other,100,Other,S
3631,2020,SE,Data Engineering & Infrastructure,114047.0,Europe,100,Europe,S
3632,2021,MI,Data Science & Machine Learning,88654.0,Europe,100,Europe,M
3633,2020,MI,Data Engineering & Infrastructure,56000.0,Europe,100,North America,M
3634,2021,MI,Data Science & Machine Learning,88654.0,Europe,50,Europe,L
3635,2020,SE,Data Engineering & Infrastructure,47899.0,Europe,50,Europe,L
3636,2020,MI,Business Intelligence (BI),98000.0,North America,0,North America,M
3637,2021,MI,Data Engineering & Infrastructure,66022.0,Other,50,Europe,S
3638,2021,MI,Data Science & Machine Learning,56738.0,Europe,50,Europe,S
3639,2021,MI,Data Science & Machine Learning,24823.0,Europe,50,Europe,L
3640,2021,SE,Data Analysis & Analytics,120000.0,North America,0,North America,L
3641,2020,EX,Data Management,301099.75,North America,100,North America,L
3642,2021,SE,Data Science & Machine Learning,200000.0,North America,100,North America,L
3643,2020,EN,Artificial Intelligence (AI),45896.0,Europe,50,Europe,S
3644,2021,MI,Data Science & Machine Learning,160000.0,North America,100,North America,L
3645,2021,SE,Data Science & Machine Learning,50000.0,Europe,100,North America,S
3646,2021,MI,Data Engineering & Infrastructure,40189.0,Europe,100,Europe,M
3647,2021,MI,Data Science & Machine Learning,12901.0,Other,0,Other,S
3648,2021,SE,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
3649,2020,MI,Data Science & Machine Learning,42197.0,Europe,50,Europe,S
3650,2021,SE,Data Engineering & Infrastructure,185000.0,North America,100,North America,L
3651,2020,EN,Data Science & Machine Learning,62726.0,Europe,50,Europe,S
3652,2021,MI,Data Science & Machine Learning,90734.0,Europe,50,Europe,L
3653,2020,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
3654,2021,SE,Data Analysis & Analytics,140000.0,North America,100,North America,L
3655,2020,SE,Data Science & Machine Learning,120000.0,North America,50,North America,L
3656,2021,SE,Data Science & Machine Learning,87738.0,North America,100,North America,S
3657,2021,SE,Data Analysis & Analytics,61896.0,Europe,50,Europe,L
3658,2021,SE,Data Engineering & Infrastructure,76833.0,Europe,50,Europe,S
3659,2021,MI,Data Science & Machine Learning,74000.0,Other,50,Other,S
3660,2021,SE,Data Management,152000.0,North America,100,Europe,L
3661,2021,MI,Data Engineering & Infrastructure,18000.0,Europe,0,Europe,S
3662,2021,MI,Data Science & Machine Learning,130000.0,North America,50,North America,L
3663,2021,SE,Artificial Intelligence (AI),18907.0,Other,0,Other,M
3664,2021,EN,Data Analysis & Analytics,59102.0,Europe,100,Europe,L
3665,2021,SE,Data Science & Machine Learning,173762.0,Europe,100,Europe,M
3666,2020,SE,Data Science & Machine Learning,148261.0,Europe,100,Europe,M
3667,2020,MI,Data Science & Machine Learning,38776.0,Europe,100,Europe,M
3668,2021,MI,Data Science & Machine Learning,46809.0,Europe,100,Europe,M
3669,2021,EN,Artificial Intelligence (AI),18053.0,Other,100,Other,S
3670,2020,SE,Data Science & Machine Learning,91237.0,Europe,0,Europe,S
3671,2020,MI,Data Science & Machine Learning,62726.0,Europe,50,Europe,S
3672,2021,MI,Data Science & Machine Learning,115000.0,North America,50,North America,L
3673,2021,SE,Data Science & Machine Learning,235000.0,North America,100,North America,L
3674,2021,MI,Data Analysis & Analytics,19609.0,Other,100,Other,L
3675,2021,MI,Data Analysis & Analytics,75000.0,North America,0,North America,L
3676,2021,MI,Data Analysis & Analytics,62000.0,North America,0,North America,L
3677,2021,MI,Data Science & Machine Learning,73000.0,North America,0,North America,L
3678,2021,MI,Data Engineering & Infrastructure,45391.0,Europe,100,Europe,L
3679,2020,SE,Data Management,190200.0,North America,100,North America,M
3680,2020,MI,Data Science & Machine Learning,118000.0,North America,100,North America,M
3681,2020,MI,Data Science & Machine Learning,138350.0,North America,100,North America,M
3682,2020,MI,Data Engineering & Infrastructure,130800.0,Europe,100,North America,M
3683,2020,SE,Data Science & Machine Learning,45618.0,Europe,100,Europe,S
3684,2021,SE,Data Management,168000.0,Other,0,Other,S
3685,2021,MI,Data Science & Machine Learning,119059.0,Other,100,Other,M
3686,2021,MI,Data Science & Machine Learning,301099.75,North America,50,North America,L
3687,2021,MI,Data Engineering & Infrastructure,28369.0,Europe,50,Europe,L
3688,2021,SE,Data Engineering & Infrastructure,165000.0,North America,100,North America,L
3689,2020,SE,Data Science & Machine Learning,301099.75,North America,100,North America,L
3690,2021,MI,Data Science & Machine Learning,151000.0,North America,100,North America,L
3691,2020,EN,Data Science & Machine Learning,105000.0,North America,100,North America,S
3692,2021,SE,Data Management,94665.0,Other,50,Other,L
3693,2020,MI,Data Science & Machine Learning,79833.0,Europe,0,Europe,L
3694,2020,SE,Data Science & Machine Learning,260000.0,Other,0,Other,S
3695,2020,SE,Data Engineering & Infrastructure,109024.0,Europe,50,Europe,M
3696,2020,MI,Data Analysis & Analytics,20000.0,North America,0,North America,S
