work_year,experience_level,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd
2021,EX,Business Intelligence (BI),Europe,0,Europe,M,85000.0
2021,EX,Data Management,Europe,50,Europe,L,230000.0
2021,EN,Data Science & Machine Learning,North America,100,North America,S,125000.0
2021,SE,Data Analysis & Analytics,North America,100,North America,M,120000.0
2020,MI,Data Science & Machine Learning,North America,0,North America,M,301099.75
2020,MI,Data Analysis & Analytics,Europe,50,Europe,L,46759.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,74130.0
2021,SE,Data Engineering & Infrastructure,North America,50,North America,L,127221.0
2021,SE,Data Management,North America,100,North America,L,144000.0
2021,EN,Data Science & Machine Learning,Europe,100,Europe,L,13400.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,75774.0
2021,MI,Data Science & Machine Learning,North America,100,North America,M,150000.0
2020,MI,Data Science & Machine Learning,North America,100,North America,L,103000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,153000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,90000.0
2021,EN,Data Analysis & Analytics,North America,100,North America,S,90000.0
2021,EN,Data Analysis & Analytics,North America,100,North America,S,60000.0
2021,MI,Data Science & Machine Learning,Other,100,Other,L,50000.0
2021,MI,Data Science & Machine Learning,Europe,50,North America,L,54238.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,S,47282.0
2021,EX,Data Management,Europe,100,Europe,L,153667.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,L,28476.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,110000.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,L,82528.0
2020,EN,Data Science & Machine Learning,North America,50,North America,L,250000.0
2021,EN,Data Analysis & Analytics,Europe,50,Europe,M,59102.0
2021,SE,Data Analysis & Analytics,Europe,100,North America,S,80000.0
2020,EN,Data Science & Machine Learning,North America,100,North America,S,138000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,140000.0
2021,SE,Data Analysis & Analytics,Europe,100,Europe,L,79197.0
2021,SE,Data Analysis & Analytics,North America,100,North America,L,170000.0
2021,EN,Data Analysis & Analytics,North America,100,North America,M,80000.0
2020,MI,Data Science & Machine Learning,Other,100,North America,S,45760.0
2021,MI,Business Intelligence (BI),North America,100,North America,M,100000.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,53192.0
2021,EX,Data Management,North America,100,North America,L,235000.0
2021,EX,Business Intelligence (BI),Other,100,North America,L,150000.0
2020,EX,Data Engineering & Infrastructure,Europe,50,Europe,L,79833.0
2021,EN,Data Science & Machine Learning,North America,100,North America,L,225000.0
2021,EN,Data Science & Machine Learning,Europe,100,Europe,S,76833.0
2020,MI,Data Science & Machine Learning,Europe,0,Europe,M,50180.0
2021,SE,Data Analysis & Analytics,Europe,100,Europe,L,88654.0
2021,SE,Data Engineering & Infrastructure,Europe,100,Europe,S,103160.0
2021,SE,Data Engineering & Infrastructure,Europe,100,Europe,M,113476.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,94564.0
2021,EN,Data Engineering & Infrastructure,Other,100,Other,L,30428.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,S,115000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,187442.0
2021,MI,Data Analysis & Analytics,Europe,50,Europe,L,51519.0
2020,MI,Data Engineering & Infrastructure,North America,100,North America,L,106000.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,112872.0
2021,MI,Business Intelligence (BI),Europe,50,North America,L,36259.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,150000.0
2021,MI,Artificial Intelligence (AI),Europe,100,North America,S,95746.0
2021,EN,Artificial Intelligence (AI),North America,100,North America,M,70000.0
2020,MI,Data Science & Machine Learning,Europe,100,Europe,S,76958.0
2021,MI,Data Engineering & Infrastructure,Other,50,Other,L,89294.0
2021,EN,Data Science & Machine Learning,Other,50,Other,L,29751.0
2021,SE,Data Engineering & Infrastructure,North America,0,North America,L,276000.0
2020,SE,Data Engineering & Infrastructure,North America,100,North America,L,188000.0
2021,SE,Data Engineering & Infrastructure,Other,100,North America,S,160000.0
2020,MI,Data Science & Machine Learning,North America,100,North America,L,105000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,200000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,174000.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,93000.0
2021,EN,Data Science & Machine Learning,Other,100,Other,M,28399.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,60757.0
2021,EN,Data Science & Machine Learning,North America,100,North America,S,90000.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,70139.0
2020,SE,Data Engineering & Infrastructure,North America,0,North America,S,33511.0
2021,SE,Data Analysis & Analytics,North America,100,North America,M,170000.0
2021,SE,Data Engineering & Infrastructure,Europe,50,Europe,L,96282.0
2021,MI,Data Engineering & Infrastructure,Other,0,Other,M,12103.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,L,36643.0
2021,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,72212.0
2020,EN,Data Analysis & Analytics,North America,100,North America,L,91000.0
2021,SE,Data Engineering & Infrastructure,North America,50,North America,M,99703.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,165000.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,80000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,103691.0
2021,EN,Data Engineering & Infrastructure,Other,50,Other,M,21637.0
2020,EN,Data Science & Machine Learning,Europe,50,Europe,L,42000.0
2020,MI,Data Science & Machine Learning,Other,0,Other,L,115000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,M,63810.0
2020,SE,Data Science & Machine Learning,Other,0,Other,S,260000.0
2021,MI,Business Intelligence (BI),North America,0,North America,S,110000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,180000.0
2021,SE,Data Analysis & Analytics,North America,100,North America,L,200000.0
2020,SE,Data Engineering & Infrastructure,Europe,50,Europe,M,109024.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,200000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,S,256000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,110000.0
2020,MI,Data Science & Machine Learning,Europe,0,Europe,L,79833.0
2021,EN,Data Engineering & Infrastructure,North America,100,North America,L,72500.0
2021,SE,Data Science & Machine Learning,North America,50,North America,L,185000.0
2021,EN,Data Science & Machine Learning,Europe,0,Other,L,100000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,112000.0
2020,SE,Data Science & Machine Learning,North America,50,North America,L,150000.0
2021,SE,Data Science & Machine Learning,Other,50,Other,L,20171.0
2021,SE,Artificial Intelligence (AI),Europe,100,Europe,L,55000.0
2021,EN,Data Science & Machine Learning,North America,50,North America,L,58000.0
2021,EN,Data Science & Machine Learning,North America,100,North America,M,100000.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,M,77684.0
2021,EN,Data Science & Machine Learning,Europe,100,Europe,S,85000.0
2021,EN,Data Science & Machine Learning,Europe,0,Europe,L,76833.0
2020,EN,Data Analysis & Analytics,North America,100,North America,L,72000.0
2021,EN,Data Engineering & Infrastructure,Europe,50,Europe,M,65013.0
2021,MI,Data Engineering & Infrastructure,Other,100,Other,M,28016.0
2021,MI,Data Engineering & Infrastructure,North America,0,North America,M,111775.0
2021,MI,Data Engineering & Infrastructure,North America,0,North America,M,93150.0
2021,SE,Data Engineering & Infrastructure,North America,50,North America,S,160000.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,S,25532.0
2021,SE,Data Science & Machine Learning,Other,0,Other,L,66265.0
2021,MI,Data Science & Machine Learning,Other,100,Other,S,16904.0
2021,SE,Data Analysis & Analytics,Europe,50,Europe,L,63831.0
2020,SE,Data Science & Machine Learning,North America,100,North America,S,190000.0
2021,EX,Data Management,Europe,0,Europe,L,141846.0
2021,EN,Data Engineering & Infrastructure,Other,100,Other,L,16228.0
2021,SE,Data Analysis & Analytics,North America,100,North America,M,71786.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,L,35735.0
2021,SE,Data Science & Machine Learning,North America,0,North America,L,135000.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,M,24823.0
2021,SE,Data Management,Other,50,North America,L,54094.0
2021,SE,Data Science & Machine Learning,Other,100,Other,L,24342.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,147000.0
2021,SE,Data Science & Machine Learning,North America,50,North America,L,96113.0
2021,SE,Data Management,North America,100,North America,L,174000.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,135000.0
2021,EN,Data Science & Machine Learning,Other,50,Other,M,21844.0
2020,SE,Data Engineering & Infrastructure,Other,50,Other,S,125000.0
2020,EN,Data Science & Machine Learning,Europe,0,Europe,S,51321.0
2020,MI,Data Science & Machine Learning,Other,0,Other,L,40481.0
2021,EX,Data Science & Machine Learning,Europe,100,Europe,S,69741.0
2021,SE,Data Analysis & Analytics,Other,100,Europe,M,50000.0
2020,EN,Data Science & Machine Learning,Europe,0,Europe,M,39916.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,87000.0
2021,MI,Data Engineering & Infrastructure,Europe,0,North America,L,26005.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,90734.0
2021,MI,Data Engineering & Infrastructure,Other,0,Other,L,22611.0
2021,EN,Data Science & Machine Learning,North America,50,North America,S,81000.0
2021,MI,Data Science & Machine Learning,Other,100,Other,L,40038.0
2021,EN,Data Science & Machine Learning,North America,100,North America,S,90000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,M,61467.0
2021,SE,Data Science & Machine Learning,North America,100,North America,M,195000.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,L,37825.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,85000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,225000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,56256.0
2021,MI,Data Science & Machine Learning,Other,0,Other,M,33808.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,116914.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,L,46597.0
2020,EN,Data Engineering & Infrastructure,Other,100,Other,S,41689.0
2020,SE,Data Engineering & Infrastructure,Europe,100,Europe,S,114047.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,M,88654.0
2020,MI,Data Engineering & Infrastructure,Europe,100,North America,M,56000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,88654.0
2020,SE,Data Engineering & Infrastructure,Europe,50,Europe,L,47899.0
2020,MI,Business Intelligence (BI),North America,0,North America,M,98000.0
2021,MI,Data Engineering & Infrastructure,Other,50,Europe,S,66022.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,S,56738.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,24823.0
2021,SE,Data Analysis & Analytics,North America,0,North America,L,120000.0
2020,EX,Data Management,North America,100,North America,L,301099.75
2021,SE,Data Science & Machine Learning,North America,100,North America,L,200000.0
2020,EN,Artificial Intelligence (AI),Europe,50,Europe,S,45896.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,160000.0
2021,SE,Data Science & Machine Learning,Europe,100,North America,S,50000.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,40189.0
2021,MI,Data Science & Machine Learning,Other,0,Other,S,12901.0
2021,SE,Data Engineering & Infrastructure,North America,0,North America,M,165000.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,S,42197.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,185000.0
2020,EN,Data Science & Machine Learning,Europe,50,Europe,S,62726.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,90734.0
2020,MI,Data Engineering & Infrastructure,North America,100,North America,L,110000.0
2021,SE,Data Analysis & Analytics,North America,100,North America,L,140000.0
2020,SE,Data Science & Machine Learning,North America,50,North America,L,120000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,S,87738.0
2021,SE,Data Analysis & Analytics,Europe,50,Europe,L,61896.0
2021,SE,Data Engineering & Infrastructure,Europe,50,Europe,S,76833.0
2021,MI,Data Science & Machine Learning,Other,50,Other,S,74000.0
2021,SE,Data Management,North America,100,Europe,L,152000.0
2021,MI,Data Engineering & Infrastructure,Europe,0,Europe,S,18000.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,130000.0
2021,SE,Artificial Intelligence (AI),Other,0,Other,M,18907.0
2021,EN,Data Analysis & Analytics,Europe,100,Europe,L,59102.0
2021,SE,Data Science & Machine Learning,Europe,100,Europe,M,173762.0
2020,SE,Data Science & Machine Learning,Europe,100,Europe,M,148261.0
2020,MI,Data Science & Machine Learning,Europe,100,Europe,M,38776.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,M,46809.0
2021,EN,Artificial Intelligence (AI),Other,100,Other,S,18053.0
2020,SE,Data Science & Machine Learning,Europe,0,Europe,S,91237.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,S,62726.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,115000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,235000.0
2021,MI,Data Analysis & Analytics,Other,100,Other,L,19609.0
2021,MI,Data Analysis & Analytics,North America,0,North America,L,75000.0
2021,MI,Data Analysis & Analytics,North America,0,North America,L,62000.0
2021,MI,Data Science & Machine Learning,North America,0,North America,L,73000.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,L,45391.0
2020,SE,Data Management,North America,100,North America,M,190200.0
2020,MI,Data Science & Machine Learning,North America,100,North America,M,118000.0
2020,MI,Data Science & Machine Learning,North America,100,North America,M,138350.0
2020,MI,Data Engineering & Infrastructure,Europe,100,North America,M,130800.0
2020,SE,Data Science & Machine Learning,Europe,100,Europe,S,45618.0
2021,SE,Data Management,Other,0,Other,S,168000.0
2021,MI,Data Science & Machine Learning,Other,100,Other,M,119059.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,301099.75
2021,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,28369.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,165000.0
2020,SE,Data Science & Machine Learning,North America,100,North America,L,301099.75
2021,MI,Data Science & Machine Learning,North America,100,North America,L,151000.0
2020,EN,Data Science & Machine Learning,North America,100,North America,S,105000.0
2021,SE,Data Management,Other,50,Other,L,94665.0
2020,MI,Data Science & Machine Learning,Europe,0,Europe,L,79833.0
2020,SE,Data Science & Machine Learning,Other,0,Other,S,260000.0
2020,SE,Data Engineering & Infrastructure,Europe,50,Europe,M,109024.0
2020,MI,Data Analysis & Analytics,North America,0,North America,S,20000.0
2020,SE,Data Science & Machine Learning,North America,50,North America,L,150000.0
2020,EN,Data Analysis & Analytics,North America,100,North America,L,72000.0
2020,SE,Data Science & Machine Learning,North America,100,North America,S,190000.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,L,35735.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,135000.0
2020,SE,Data Engineering & Infrastructure,Other,50,Other,S,125000.0
2020,EN,Data Science & Machine Learning,Europe,0,Europe,S,51321.0
2020,MI,Data Science & Machine Learning,Other,0,Other,L,40481.0
2020,EN,Data Science & Machine Learning,Europe,0,Europe,M,39916.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,87000.0
2020,MI,Data Analysis & Analytics,North America,100,North America,L,85000.0
2020,EN,Data Engineering & Infrastructure,Other,100,Other,S,41689.0
2020,SE,Data Engineering & Infrastructure,Europe,100,Europe,S,114047.0
2020,MI,Data Engineering & Infrastructure,Europe,100,North America,M,56000.0
2020,MI,Data Science & Machine Learning,Other,0,Other,M,43331.0
2020,SE,Data Engineering & Infrastructure,Europe,50,Europe,L,47899.0
2020,MI,Business Intelligence (BI),North America,0,North America,M,98000.0
2020,MI,Data Science & Machine Learning,Other,0,Other,L,115000.0
2020,EX,Data Management,North America,100,North America,L,301099.75
2020,EN,Data Science & Machine Learning,Europe,50,Europe,L,42000.0
2020,SE,Data Engineering & Infrastructure,North America,0,North America,S,33511.0
2020,SE,Data Science & Machine Learning,North America,50,North America,L,117104.0
2020,MI,Data Engineering & Infrastructure,Europe,100,Europe,S,59303.0
2020,EN,Data Engineering & Infrastructure,North America,100,North America,L,70000.0
2020,SE,Data Science & Machine Learning,Europe,100,North America,L,68428.0
2020,MI,Data Science & Machine Learning,North America,0,North America,M,301099.75
2020,MI,Data Analysis & Analytics,Europe,50,Europe,L,46759.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,74130.0
2020,MI,Data Science & Machine Learning,North America,100,North America,L,103000.0
2020,EN,Data Science & Machine Learning,North America,50,North America,L,250000.0
2020,EN,Data Science & Machine Learning,North America,100,North America,S,138000.0
2020,MI,Data Science & Machine Learning,Other,100,North America,S,45760.0
2020,EX,Data Engineering & Infrastructure,Europe,50,Europe,L,79833.0
2020,MI,Data Science & Machine Learning,Europe,0,Europe,M,50180.0
2020,MI,Data Engineering & Infrastructure,North America,100,North America,L,106000.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,112872.0
2020,MI,Data Science & Machine Learning,Europe,100,Europe,S,76958.0
2020,SE,Data Engineering & Infrastructure,North America,100,North America,L,188000.0
2020,MI,Data Science & Machine Learning,North America,100,North America,L,105000.0
2020,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,70139.0
2020,EN,Data Analysis & Analytics,North America,100,North America,L,91000.0
2020,EN,Artificial Intelligence (AI),Europe,50,Europe,S,45896.0
2020,EN,Data Engineering & Infrastructure,Other,100,Europe,L,54742.0
2020,SE,Data Science & Machine Learning,Europe,100,Europe,M,148261.0
2020,MI,Data Science & Machine Learning,Europe,100,Europe,M,38776.0
2020,MI,Data Science & Machine Learning,North America,100,North America,M,118000.0
2020,SE,Data Science & Machine Learning,North America,50,North America,L,120000.0
2020,MI,Data Science & Machine Learning,North America,100,North America,M,138350.0
2020,MI,Data Engineering & Infrastructure,North America,100,North America,L,110000.0
2020,MI,Data Engineering & Infrastructure,Europe,100,North America,M,130800.0
2020,SE,Data Science & Machine Learning,North America,100,North America,L,301099.75
2020,SE,Data Science & Machine Learning,Europe,100,Europe,S,45618.0
2020,EN,Data Science & Machine Learning,Europe,50,Europe,S,62726.0
2020,EN,Data Science & Machine Learning,Europe,0,Europe,S,49268.0
2020,SE,Data Management,North America,100,North America,M,190200.0
2020,EN,Data Science & Machine Learning,North America,100,North America,S,105000.0
2020,SE,Data Science & Machine Learning,Europe,0,Europe,S,91237.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,S,62726.0
2020,MI,Data Science & Machine Learning,Europe,50,Europe,S,42197.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,L,82528.0
2021,EX,Business Intelligence (BI),Other,100,North America,L,150000.0
2021,EX,Data Management,North America,100,North America,L,235000.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,53192.0
2021,MI,Business Intelligence (BI),North America,100,North America,M,100000.0
2021,EN,Data Analysis & Analytics,North America,100,North America,M,80000.0
2021,SE,Data Analysis & Analytics,Europe,100,Europe,L,79197.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,140000.0
2021,MI,Data Science & Machine Learning,Europe,50,North America,L,54238.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,S,47282.0
2021,EX,Data Management,Europe,100,Europe,L,153667.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,L,28476.0
2021,EN,Data Analysis & Analytics,Europe,50,Europe,M,59102.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,110000.0
2021,SE,Data Analysis & Analytics,North America,100,North America,L,170000.0
2021,SE,Data Analysis & Analytics,Europe,100,North America,S,80000.0
2021,SE,Data Analysis & Analytics,Europe,100,Europe,L,88654.0
2021,EN,Data Science & Machine Learning,Europe,100,Europe,S,76833.0
2021,MI,Data Analysis & Analytics,Other,100,Other,L,19609.0
2021,SE,Data Engineering & Infrastructure,North America,0,North America,L,276000.0
2021,EN,Data Science & Machine Learning,Other,50,Other,L,29751.0
2021,MI,Data Engineering & Infrastructure,Other,50,Other,L,89294.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,301099.75
2021,EN,Artificial Intelligence (AI),North America,100,North America,M,70000.0
2021,MI,Artificial Intelligence (AI),Europe,100,North America,S,95746.0
2021,MI,Data Analysis & Analytics,North America,0,North America,L,75000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,150000.0
2021,MI,Business Intelligence (BI),Europe,50,North America,L,36259.0
2021,MI,Data Analysis & Analytics,North America,0,North America,L,62000.0
2021,MI,Data Science & Machine Learning,North America,0,North America,L,73000.0
2021,MI,Data Analysis & Analytics,Europe,50,Europe,L,51519.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,187442.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,S,115000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2021,EN,Data Engineering & Infrastructure,Other,100,Other,L,30428.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,94564.0
2021,SE,Data Engineering & Infrastructure,Europe,100,Europe,M,113476.0
2021,SE,Data Engineering & Infrastructure,Europe,100,Europe,S,103160.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,L,45391.0
2021,EN,Data Science & Machine Learning,North America,100,North America,L,225000.0
2021,MI,Data Science & Machine Learning,Other,100,Other,L,50000.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,40189.0
2021,EN,Data Analysis & Analytics,North America,100,North America,S,90000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,200000.0
2021,MI,Data Engineering & Infrastructure,Europe,50,Europe,M,60000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,M,200000.0
2021,EN,Data Analysis & Analytics,North America,100,North America,M,50000.0
2021,EN,Data Science & Machine Learning,Europe,0,Europe,L,110037.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,151000.0
2021,SE,Data Science & Machine Learning,North America,50,North America,S,120000.0
2021,EN,Data Science & Machine Learning,Other,100,Other,S,20000.0
2021,SE,Data Science & Machine Learning,Other,50,Other,L,40570.0
2021,EN,Data Science & Machine Learning,Other,50,Other,S,100000.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,M,49646.0
2021,MI,Data Science & Machine Learning,Other,100,North America,M,38400.0
2021,SE,Artificial Intelligence (AI),Other,100,Other,M,24000.0
2021,EN,Data Science & Machine Learning,North America,0,North America,S,100000.0
2021,MI,Data Analysis & Analytics,North America,100,North America,M,90000.0
2021,MI,Data Science & Machine Learning,Other,50,Other,S,63711.0
2021,MI,Data Science & Machine Learning,Other,50,Other,S,77364.0
2021,SE,Data Science & Machine Learning,North America,0,North America,L,220000.0
2021,EN,Data Science & Machine Learning,North America,100,North America,M,80000.0
2021,MI,Data Analysis & Analytics,North America,100,North America,L,135000.0
2021,SE,Data Management,North America,0,North America,L,240000.0
2021,SE,Data Engineering & Infrastructure,North America,0,North America,L,150000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,S,82500.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,100000.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,M,82744.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,M,62649.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,90000.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,153000.0
2021,SE,Data Engineering & Infrastructure,Other,100,North America,S,160000.0
2021,SE,Data Management,Other,0,Other,S,168000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,M,150000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,75774.0
2021,EN,Data Science & Machine Learning,Europe,100,Europe,L,13400.0
2021,SE,Data Management,North America,100,North America,L,144000.0
2021,SE,Data Engineering & Infrastructure,North America,50,North America,L,127221.0
2021,MI,Data Science & Machine Learning,Other,100,Other,M,119059.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,301099.75
2021,SE,Data Analysis & Analytics,North America,100,North America,M,120000.0
2021,EN,Data Science & Machine Learning,North America,100,North America,S,125000.0
2021,EX,Data Management,Europe,50,Europe,L,230000.0
2021,EX,Business Intelligence (BI),Europe,0,Europe,M,85000.0
2021,MI,Data Engineering & Infrastructure,Europe,50,Europe,L,28369.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,L,63831.0
2021,EX,Data Management,Europe,50,Europe,M,130026.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,165000.0
2021,EN,Data Engineering & Infrastructure,North America,100,North America,L,80000.0
2021,EX,Data Management,North America,0,North America,L,250000.0
2021,EN,Business Intelligence (BI),North America,50,North America,S,55000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,150000.0
2021,MI,Data Engineering & Infrastructure,North America,100,North America,L,170000.0
2021,MI,Data Engineering & Infrastructure,Europe,100,Europe,L,82528.0
2021,EN,Data Analysis & Analytics,North America,100,North America,S,60000.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,235000.0
2021,SE,Data Science & Machine Learning,Europe,50,Europe,L,60757.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,174000.0
2021,MI,Data Science & Machine Learning,Other,100,Other,L,40038.0
2021,EN,Data Science & Machine Learning,North America,50,North America,S,81000.0
2021,MI,Data Engineering & Infrastructure,Other,0,Other,L,22611.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,90734.0
2021,MI,Data Engineering & Infrastructure,Europe,0,North America,L,26005.0
2021,SE,Data Analysis & Analytics,Europe,50,Europe,L,61896.0
2021,SE,Data Analysis & Analytics,Other,100,Europe,M,50000.0
2021,EX,Data Science & Machine Learning,Europe,100,Europe,S,69741.0
2021,SE,Data Engineering & Infrastructure,Europe,50,Europe,S,76833.0
2021,MI,Data Science & Machine Learning,Other,50,Other,S,74000.0
2021,SE,Data Management,North America,100,Europe,L,152000.0
2021,EN,Data Science & Machine Learning,Other,50,Other,M,21844.0
2021,MI,Data Engineering & Infrastructure,Europe,0,Europe,S,18000.0
2021,SE,Data Management,North America,100,North America,L,174000.0
2021,SE,Data Science & Machine Learning,North America,50,North America,L,96113.0
2021,MI,Data Science & Machine Learning,North America,50,North America,L,147000.0
2021,SE,Data Science & Machine Learning,Other,100,Other,L,24342.0
2021,SE,Data Management,Other,50,North America,L,54094.0
2021,EN,Data Science & Machine Learning,North America,100,North America,S,90000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,M,61467.0
2021,SE,Data Science & Machine Learning,North America,100,North America,M,195000.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,L,37825.0
2021,SE,Data Science & Machine Learning,Europe,100,North America,S,50000.0
2021,MI,Data Science & Machine Learning,North America,100,North America,L,160000.0
2021,MI,Data Science & Machine Learning,Other,0,Other,S,12901.0
2021,SE,Data Science & Machine Learning,North America,100,North America,L,200000.0
2021,SE,Data Engineering & Infrastructure,North America,0,North America,M,165000.0
2021,SE,Data Analysis & Analytics,North America,0,North America,L,120000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,24823.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,S,56738.0
2021,MI,Data Engineering & Infrastructure,Other,50,Europe,S,66022.0
2021,EN,Data Science & Machine Learning,Europe,50,Europe,M,24823.0
2021,SE,Data Engineering & Infrastructure,North America,100,North America,L,185000.0
2021,MI,Data Science & Machine Learning,Europe,50,Europe,L,90734.0
2021,MI,Data Science & Machine Learning,Europe,100,Europe,M,88654.0
2021,SE,Data Analysis & Analytics,North America,100,North America,L,140000.0
