work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,136620.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,99360.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,110820.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,98506.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,146000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,123000.0,North America,100,North America,M
2022,EN,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,EN,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,EX,Data Analysis & Analytics,130000.0,North America,100,North America,M
2022,EX,Data Analysis & Analytics,110000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M
2022,SE,Data Management,161342.0,North America,100,North America,M
2022,SE,Data Management,137141.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,167000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,123000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,138600.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,L
2022,SE,Data Engineering & Infrastructure,113000.0,North America,0,North America,L
2022,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,95550.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,167000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,115500.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,165400.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,132320.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,156600.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,136600.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,109280.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,128875.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,93700.0,North America,100,North America,M
2022,EX,Business Intelligence (BI),131526.0,North America,100,North America,M
2022,EX,Business Intelligence (BI),167875.0,North America,100,North America,M
2022,EX,Data Analysis & Analytics,175000.0,North America,100,North America,M
2022,EX,Data Analysis & Analytics,135000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2022,SE,Data Engineering & Infrastructure,154600.0,North America,100,North America,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2022,SE,Data Science & Machine Learning,140400.0,North America,0,North America,L
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,144000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,140400.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,140250.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,116150.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,99050.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,145000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,155000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,141300.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,102100.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,99100.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,110500.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,144854.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,150260.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,109280.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,150000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,160000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
2022,EN,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,EN,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,154000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,126000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,129000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,99000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,150075.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,110925.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,126500.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,106260.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,160080.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,105000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,135000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,172386.0,Europe,0,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,120000.0,Other,100,Other,S
2022,SE,Data Science & Machine Learning,131526.0,Other,100,Other,S
2022,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,104890.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,105000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2020,SE,Data Science & Machine Learning,117104.0,North America,50,North America,L
2022,EX,Data Management,131526.0,North America,50,North America,L
2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,S
2022,MI,Data Analysis & Analytics,131526.0,Other,100,Other,M
2022,MI,Data Science & Machine Learning,131526.0,Other,100,Other,L
2022,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,EN,Data Science & Machine Learning,131526.0,Other,100,Other,M
2022,MI,Data Science & Machine Learning,131526.0,Other,100,North America,L
2022,MI,Data Science & Machine Learning,157000.0,North America,100,North America,L
2022,MI,Data Analysis & Analytics,131526.0,North America,50,North America,L
2022,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,S
2022,SE,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,MI,Data Science & Machine Learning,109000.0,North America,50,North America,L
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,Europe,100,Europe,S
2021,SE,Data Management,102839.0,Europe,100,Europe,L
2022,SE,Data Management,131526.0,Other,100,North America,M
2022,EN,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Other,100,Other,L
2022,EN,Data Science & Machine Learning,131526.0,Other,100,Other,L
2022,MI,Data Management,131526.0,Europe,100,Europe,S
2022,SE,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2020,EN,Data Engineering & Infrastructure,131526.0,Other,100,Europe,L
2022,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,EN,Data Science & Machine Learning,131526.0,Other,50,Other,M
2022,SE,Data Science & Machine Learning,165000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,153000.0,North America,50,North America,M
2022,SE,Data Science & Machine Learning,100000.0,Other,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2022,MI,Data Analysis & Analytics,131526.0,North America,100,North America,S
2020,MI,Data Analysis & Analytics,131526.0,North America,0,North America,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,EN,Data Engineering & Infrastructure,131526.0,Other,100,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,L
2022,SE,Data Management,152500.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,120000.0,North America,100,North America,L
2022,MI,Data Science & Machine Learning,135000.0,North America,100,North America,L
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,L
2021,SE,Data Management,131526.0,North America,0,North America,L
2021,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,MI,Data Science & Machine Learning,120402.0,Europe,0,Europe,L
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,North America,S
2022,EN,Data Analysis & Analytics,131526.0,Other,0,Other,M
2021,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Other,50,Other,S
2021,MI,Data Science & Machine Learning,131526.0,Other,50,Other,S
2022,EN,Artificial Intelligence (AI),150000.0,Other,100,Other,S
2021,MI,Data Analysis & Analytics,131526.0,North America,100,North America,M
2021,EN,Data Science & Machine Learning,100000.0,North America,0,North America,S
2022,SE,Data Science & Machine Learning,144000.0,North America,50,North America,L
2022,SE,Data Science & Machine Learning,155499.0,Europe,100,Europe,M
2021,SE,Artificial Intelligence (AI),131526.0,Other,100,Other,M
2021,MI,Data Science & Machine Learning,131526.0,Other,100,North America,M
2022,EN,Data Analysis & Analytics,100000.0,North America,50,North America,L
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,SE,Data Science & Machine Learning,131526.0,Other,50,Other,L
2022,EN,Data Engineering & Infrastructure,120000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2021,EN,Data Science & Machine Learning,131526.0,Other,100,Other,S
2022,EN,Artificial Intelligence (AI),125000.0,North America,0,North America,M
2021,SE,Data Science & Machine Learning,120000.0,North America,50,North America,S
2021,EN,Data Science & Machine Learning,110037.0,Europe,0,Europe,L
2022,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2021,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,M
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,100000.0,Other,50,Other,S
2021,MI,Data Engineering & Infrastructure,100000.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2021,MI,Data Engineering & Infrastructure,170000.0,North America,100,North America,L
2021,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
2021,EN,Business Intelligence (BI),131526.0,North America,50,North America,S
2021,EX,Data Management,131526.0,North America,0,North America,L
2021,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2020,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,EX,Data Management,130026.0,Europe,50,Europe,M
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,SE,Data Science & Machine Learning,131526.0,Europe,100,North America,L
2021,EX,Business Intelligence (BI),131526.0,Europe,0,Europe,M
2021,EX,Data Management,131526.0,Europe,50,Europe,L
2021,EN,Data Science & Machine Learning,125000.0,North America,100,North America,S
2021,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2020,MI,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2021,SE,Data Engineering & Infrastructure,127221.0,North America,50,North America,L
2021,SE,Data Management,144000.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,103000.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,153000.0,North America,100,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,S
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,S
2021,MI,Data Science & Machine Learning,131526.0,Other,100,Other,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,EX,Data Management,153667.0,Europe,100,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2021,MI,Data Analysis & Analytics,110000.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,EN,Data Science & Machine Learning,131526.0,North America,50,North America,L
2021,EN,Data Analysis & Analytics,131526.0,Europe,50,Europe,M
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,North America,S
2020,EN,Data Science & Machine Learning,138000.0,North America,100,North America,S
2021,MI,Data Engineering & Infrastructure,140000.0,North America,100,North America,L
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,Europe,L
2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,L
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,131526.0,Other,100,North America,S
2021,MI,Business Intelligence (BI),100000.0,North America,100,North America,M
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,EX,Data Management,131526.0,North America,100,North America,L
2021,EX,Business Intelligence (BI),150000.0,Other,100,North America,L
2020,EX,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,Europe,L
2021,SE,Data Engineering & Infrastructure,103160.0,Europe,100,Europe,S
2021,SE,Data Engineering & Infrastructure,113476.0,Europe,100,Europe,M
2021,SE,Data Science & Machine Learning,94564.0,Europe,50,Europe,L
2021,EN,Data Engineering & Infrastructure,131526.0,Other,100,Other,L
2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2021,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,S
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2020,MI,Data Engineering & Infrastructure,106000.0,North America,100,North America,L
2020,MI,Data Engineering & Infrastructure,112872.0,Europe,50,Europe,L
2021,MI,Business Intelligence (BI),131526.0,Europe,50,North America,L
2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
2021,MI,Artificial Intelligence (AI),95746.0,Europe,100,North America,S
2021,EN,Artificial Intelligence (AI),131526.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,MI,Data Engineering & Infrastructure,131526.0,Other,50,Other,L
2021,EN,Data Science & Machine Learning,131526.0,Other,50,Other,L
2021,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,L
2020,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,160000.0,Other,100,North America,S
2020,MI,Data Science & Machine Learning,105000.0,North America,100,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,174000.0,North America,100,North America,L
2021,MI,Data Analysis & Analytics,93000.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Other,100,Other,M
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,S
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,S
2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2021,SE,Data Engineering & Infrastructure,96282.0,Europe,50,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Other,0,Other,M
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,EN,Data Analysis & Analytics,91000.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,99703.0,North America,50,North America,M
2021,SE,Data Science & Machine Learning,165000.0,North America,100,North America,L
2021,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,103691.0,North America,100,North America,L
2021,EN,Data Engineering & Infrastructure,131526.0,Other,50,Other,M
2020,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,MI,Data Science & Machine Learning,115000.0,Other,0,Other,L
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2020,SE,Data Science & Machine Learning,131526.0,Other,0,Other,S
2021,MI,Business Intelligence (BI),110000.0,North America,0,North America,S
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Analysis & Analytics,131526.0,North America,100,North America,L
2020,SE,Data Engineering & Infrastructure,109024.0,Europe,50,Europe,M
2021,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
2020,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,L
2021,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,50,North America,L
2021,EN,Data Science & Machine Learning,100000.0,Europe,0,Other,L
2021,MI,Data Engineering & Infrastructure,112000.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,150000.0,North America,50,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Other,50,Other,L
2021,SE,Artificial Intelligence (AI),131526.0,Europe,100,Europe,L
2021,EN,Data Science & Machine Learning,131526.0,North America,50,North America,L
2021,EN,Data Science & Machine Learning,100000.0,North America,100,North America,M
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,L
2020,EN,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,EN,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,M
2021,MI,Data Engineering & Infrastructure,131526.0,Other,100,Other,M
2021,MI,Data Engineering & Infrastructure,111775.0,North America,0,North America,M
2021,MI,Data Engineering & Infrastructure,93150.0,North America,0,North America,M
2021,SE,Data Engineering & Infrastructure,160000.0,North America,50,North America,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,SE,Data Science & Machine Learning,131526.0,Other,0,Other,L
2021,MI,Data Science & Machine Learning,131526.0,Other,100,Other,S
2021,SE,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2020,SE,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,EX,Data Management,141846.0,Europe,0,Europe,L
2021,EN,Data Engineering & Infrastructure,131526.0,Other,100,Other,L
2021,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,SE,Data Science & Machine Learning,135000.0,North America,0,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,SE,Data Management,131526.0,Other,50,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Other,100,Other,L
2021,MI,Data Science & Machine Learning,147000.0,North America,50,North America,L
2021,SE,Data Science & Machine Learning,96113.0,North America,50,North America,L
2021,SE,Data Management,174000.0,North America,100,North America,L
2020,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Other,50,Other,M
2020,SE,Data Engineering & Infrastructure,125000.0,Other,50,Other,S
2020,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Other,0,Other,L
2021,EX,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,SE,Data Analysis & Analytics,131526.0,Other,100,Europe,M
2020,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2020,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,0,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Other,0,Other,L
2021,EN,Data Science & Machine Learning,131526.0,North America,50,North America,S
2021,MI,Data Science & Machine Learning,131526.0,Other,100,Other,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2020,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,MI,Data Science & Machine Learning,131526.0,Other,0,Other,M
2021,MI,Data Science & Machine Learning,116914.0,Europe,50,Europe,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
2020,EN,Data Engineering & Infrastructure,131526.0,Other,100,Other,S
2020,SE,Data Engineering & Infrastructure,114047.0,Europe,100,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,100,North America,M
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,SE,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,MI,Business Intelligence (BI),98000.0,North America,0,North America,M
2021,MI,Data Engineering & Infrastructure,131526.0,Other,50,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,SE,Data Analysis & Analytics,120000.0,North America,0,North America,L
2020,EX,Data Management,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2020,EN,Artificial Intelligence (AI),131526.0,Europe,50,Europe,S
2021,MI,Data Science & Machine Learning,160000.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Europe,100,North America,S
