,work_year,experience_level,job_title,remote_ratio,company_size,salary_in_usd
1814,2022,SE,Analytics Engineer,100,M,170000
1815,2022,SE,Analytics Engineer,100,M,125000
1816,2022,SE,Data Engineer,0,M,105000
1817,2022,SE,Data Engineer,0,M,70000
1818,2022,SE,Data Scientist,0,M,130000
1819,2022,SE,Data Scientist,0,M,95000
1820,2022,SE,Data Scientist,0,M,203500
1821,2022,SE,Data Scientist,0,M,152000
1822,2022,SE,Data Engineer,100,M,197430
1823,2022,SE,Data Engineer,100,M,134760
1824,2022,MI,Data Scientist,100,M,120000
1825,2022,SE,Data Engineer,0,M,197000
1826,2022,SE,Data Engineer,0,M,99000
1827,2022,SE,Data Engineer,100,M,220000
1828,2022,SE,Data Engineer,100,M,162000
1829,2022,SE,Data Architect,100,M,149040
1830,2022,SE,Data Architect,100,M,113900
1831,2020,MI,Business Data Analyst,0,M,95000
1832,2021,SE,Data Analyst,100,S,115000
1833,2022,SE,Data Engineer,0,M,100000
1834,2022,SE,Data Engineer,0,M,78000
1835,2022,SE,Data Engineer,0,M,120000
1836,2022,SE,Data Engineer,0,M,95000
1837,2022,SE,Data Specialist,0,M,110000
1838,2022,SE,Data Specialist,0,M,70000
1839,2022,SE,Data Scientist,0,M,185900
1840,2022,SE,Data Scientist,0,M,129300
1841,2022,MI,Data Analyst,0,M,150000
1842,2022,MI,Data Analyst,0,M,100000
1843,2022,SE,Data Engineer,100,M,230000
1844,2022,SE,Data Engineer,100,M,154600
1845,2022,SE,Machine Learning Engineer,0,M,204500
1846,2022,SE,Machine Learning Engineer,0,M,142200
1847,2022,MI,Data Engineer,100,M,160000
1848,2022,MI,Data Engineer,100,M,75000
1849,2022,SE,Data Engineer,0,M,213000
1850,2022,SE,Data Engineer,0,M,152000
1851,2022,SE,Data Scientist,100,M,140000
1852,2022,SE,Data Scientist,100,M,120000
1853,2022,SE,Data Scientist,0,M,110000
1854,2022,SE,Data Scientist,0,M,70000
1855,2022,SE,ML Engineer,100,M,243000
1856,2022,SE,ML Engineer,100,M,183000
1857,2022,SE,Data Engineer,0,M,175000
1858,2022,SE,Data Engineer,0,M,150000
1859,2022,MI,Data Scientist,100,M,130000
1860,2022,MI,Data Scientist,100,M,90000
1861,2022,MI,Data Analyst,0,M,165000
1862,2022,MI,Data Analyst,0,M,124000
1863,2022,SE,Data Engineer,0,M,300000
1864,2022,SE,Data Engineer,0,M,130000
1865,2022,SE,Data Analyst,0,M,169000
1866,2022,SE,Data Analyst,0,M,110600
1867,2022,SE,Data Analyst,100,M,116000
1868,2022,SE,Data Analyst,100,M,96000
1869,2022,SE,Data Analyst,0,M,105000
1870,2022,SE,Data Analyst,0,M,70000
1871,2022,SE,Data Engineer,100,M,194000
1872,2022,SE,Data Engineer,100,M,129400
1873,2022,SE,Data Architect,100,M,190000
1874,2022,SE,Data Architect,100,M,135000
1875,2022,SE,Data Analyst,0,M,100000
1876,2022,SE,Data Analyst,0,M,70000
1877,2022,EN,Machine Learning Engineer,0,M,189750
1878,2022,EN,Machine Learning Engineer,0,M,140250
1879,2022,SE,Data Analyst,0,M,130000
1880,2022,SE,Data Analyst,0,M,100000
1881,2022,MI,Data Analyst,0,M,160000
1882,2022,MI,Data Analyst,0,M,109000
1883,2022,SE,Research Engineer,0,M,250000
1884,2022,SE,Research Engineer,0,M,150000
1885,2022,MI,Data Analyst,0,M,206000
1886,2022,MI,Data Analyst,0,M,160000
1887,2022,SE,Data Engineer,0,M,135000
1888,2022,SE,Data Engineer,0,M,120000
1889,2022,EN,Data Engineer,0,M,160000
1890,2022,EN,Data Engineer,0,M,135000
1891,2022,MI,Data Analyst,0,M,150000
1892,2022,MI,Data Analyst,0,M,100000
1893,2022,MI,Data Engineer,0,M,120000
1894,2022,MI,Data Engineer,0,M,95000
1895,2022,SE,Data Engineer,0,M,191200
1896,2022,SE,Data Engineer,0,M,130000
1897,2022,SE,Data Engineer,0,M,191200
1898,2022,SE,Data Engineer,0,M,130000
1899,2022,SE,Data Engineer,0,L,230000
1900,2022,SE,Data Engineer,0,L,154600
1901,2022,SE,Data Engineer,0,M,120000
1902,2022,SE,Data Engineer,0,M,95000
1903,2022,SE,Data Scientist,0,M,140000
1904,2022,SE,Data Scientist,0,M,120000
1905,2022,SE,Data Analyst,0,M,169000
1906,2022,SE,Data Analyst,0,M,110600
1907,2022,MI,Data Analyst,100,L,80000
1908,2022,SE,Data Engineer,0,M,185900
1909,2022,SE,Data Engineer,0,M,129300
1910,2022,SE,Analytics Engineer,0,M,135000
1911,2022,SE,Analytics Engineer,0,M,110000
1912,2022,MI,Data Analytics Manager,0,M,155000
1913,2022,MI,Data Analytics Manager,0,M,140000
1914,2022,SE,Data Engineer,100,M,205000
1915,2022,SE,Data Engineer,100,M,150000
1916,2022,SE,Data Engineer,0,M,179500
1917,2022,SE,Data Engineer,0,M,134000
1918,2022,MI,Data Scientist,0,M,180000
1919,2022,MI,Data Scientist,0,M,120000
1920,2022,SE,Data Scientist,0,M,185900
1921,2022,SE,Data Scientist,0,M,129300
1922,2022,SE,Data Scientist,100,M,175000
1923,2022,SE,Data Scientist,100,M,145000
1924,2022,SE,Data Architect,100,M,235000
1925,2022,SE,Data Architect,100,M,175000
1926,2022,MI,Data Engineer,100,M,160000
1927,2022,MI,Data Engineer,100,M,90000
1928,2022,SE,Data Engineer,0,M,145000
1929,2022,SE,Data Engineer,0,M,115000
1930,2022,MI,Data Specialist,0,M,165000
1931,2022,MI,Data Specialist,0,M,135000
1932,2022,SE,Data Engineer,0,M,168400
1933,2022,SE,Data Engineer,0,M,105200
1934,2022,SE,Data Engineer,0,M,200000
1935,2022,SE,Data Engineer,0,M,160000
1936,2022,SE,Data Scientist,0,M,198800
1937,2022,SE,Data Scientist,0,M,122600
1938,2022,SE,Data Analyst,0,M,130000
1939,2022,SE,Data Analyst,0,M,100000
1940,2022,SE,Data Engineer,100,M,125000
1941,2022,SE,Data Engineer,100,M,110000
1942,2022,MI,Data Analyst,0,M,165000
1943,2022,MI,Data Analyst,0,M,124000
1944,2022,SE,Data Scientist,100,M,148000
1945,2022,SE,Data Scientist,100,M,107000
1946,2022,MI,Data Analyst,0,M,150000
1947,2022,MI,Data Analyst,0,M,100000
1948,2022,EN,Data Engineer,0,M,160000
1949,2022,EN,Data Engineer,0,M,135000
1950,2022,MI,Data Engineer,0,M,120000
1951,2022,MI,Data Engineer,0,M,95000
1952,2022,SE,Data Engineer,0,M,153600
1953,2022,SE,Data Engineer,0,M,106800
1954,2022,MI,Data Engineer,0,M,120000
1955,2022,MI,Data Engineer,0,M,95000
1956,2022,EX,Data Engineer,100,M,310000
1957,2022,EX,Data Engineer,100,M,239000
1958,2022,SE,Data Science Manager,0,M,299500
1959,2022,SE,Data Science Manager,0,M,245100
1960,2022,SE,Data Scientist,100,M,168000
1961,2022,SE,Data Scientist,100,M,130000
1962,2022,SE,Data Scientist,100,M,136000
1963,2022,SE,Data Scientist,100,M,104000
1964,2022,MI,Data Engineer,100,M,161000
1965,2022,MI,Data Engineer,100,M,118000
1966,2022,SE,Applied Scientist,100,M,205000
1967,2022,SE,Applied Scientist,100,M,184000
1968,2022,SE,Data Scientist,0,M,185900
1969,2022,SE,Data Scientist,0,M,129300
1970,2022,SE,Data Science Manager,0,M,247500
1971,2022,SE,Data Science Manager,0,M,172200
1972,2022,SE,Data Analyst,0,M,177000
1973,2022,SE,Data Analyst,0,M,131000
1974,2022,SE,Applied Scientist,100,M,205000
1975,2022,SE,Applied Scientist,100,M,184000
1976,2022,SE,Data Engineer,0,M,146000
1977,2022,SE,Data Engineer,0,M,102000
1978,2022,SE,Data Analyst,0,M,169000
1979,2022,SE,Data Analyst,0,M,110600
1980,2022,SE,Applied Scientist,100,M,230000
1981,2022,SE,Applied Scientist,100,M,196000
1982,2022,SE,Data Engineer,0,M,135000
1983,2022,SE,Data Engineer,0,M,100000
1984,2022,MI,Data Engineer,0,M,80000
1985,2022,MI,Data Engineer,0,M,65000
1986,2022,SE,Data Engineer,0,M,135000
1987,2022,SE,Data Engineer,0,M,100000
1988,2022,MI,Data Engineer,100,M,175000
1989,2022,MI,Data Engineer,100,M,135000
1990,2022,EN,Data Scientist,0,M,80000
1991,2022,SE,Data Engineer,100,M,231250
1992,2022,SE,Data Engineer,100,M,138750
1993,2022,SE,Analytics Engineer,100,M,193750
1994,2022,SE,Analytics Engineer,100,M,116250
1995,2022,SE,Data Engineer,100,M,231250
1996,2022,SE,Data Engineer,100,M,138750
1997,2022,SE,Analytics Engineer,100,M,231250
1998,2022,SE,Analytics Engineer,100,M,138750
1999,2022,SE,Analytics Engineer,100,M,231250
2000,2022,SE,Analytics Engineer,100,M,138750
2001,2022,SE,Data Engineer,100,M,193750
2002,2022,SE,Data Engineer,100,M,116250
2003,2022,SE,Data Scientist,100,M,208000
2004,2022,SE,Data Scientist,100,M,127000
2005,2022,SE,Research Scientist,100,M,300000
2006,2022,SE,Research Scientist,100,M,196000
2007,2022,SE,Machine Learning Engineer,0,M,204500
2008,2022,SE,Machine Learning Engineer,0,M,142200
2009,2022,SE,Data Engineer,0,M,185900
2010,2022,SE,Data Engineer,0,M,129300
2011,2022,SE,Machine Learning Engineer,0,M,204500
2012,2022,SE,Machine Learning Engineer,0,M,142200
2013,2022,SE,Data Scientist,100,M,205000
2014,2022,SE,Data Scientist,100,M,185000
2015,2022,SE,Data Scientist,0,M,185900
2016,2022,SE,Data Scientist,0,M,129300
2017,2022,SE,Machine Learning Engineer,0,M,247500
2018,2022,SE,Machine Learning Engineer,0,M,172200
2019,2022,EN,Data Engineer,0,M,160000
2020,2022,EN,Data Engineer,0,M,135000
2021,2022,MI,Data Analyst,0,M,150000
2022,2022,MI,Data Analyst,0,M,100000
2023,2022,SE,Data Analyst,0,M,110000
2024,2022,SE,Data Analyst,0,M,95000
2025,2022,SE,Data Scientist,0,M,185900
2026,2022,SE,Data Scientist,0,M,129300
2027,2022,SE,Applied Scientist,100,M,205000
2028,2022,SE,Applied Scientist,100,M,184000
2029,2022,SE,Data Science Tech Lead,50,L,375000
2030,2022,SE,Data Engineer,0,M,191200
2031,2022,SE,Data Engineer,0,M,130000
2032,2022,SE,Data Scientist,0,M,225000
2033,2022,SE,Data Scientist,0,M,156400
2034,2022,SE,Data Analyst,0,M,169000
2035,2022,SE,Data Analyst,0,M,110600
2036,2022,SE,Machine Learning Engineer,0,M,204500
2037,2022,SE,Machine Learning Engineer,0,M,142200
2038,2022,SE,Data Scientist,0,M,185900
2039,2022,SE,Data Scientist,0,M,129300
2040,2022,SE,Data Scientist,0,M,140700
2041,2022,SE,Data Scientist,0,M,93800
2042,2022,SE,Data Scientist,100,M,350000
2043,2022,SE,Data Scientist,100,M,135000
2044,2022,SE,Data Analyst,100,M,115934
2045,2022,SE,Data Analyst,100,M,81666
2046,2022,SE,Machine Learning Engineer,0,M,201000
2047,2022,SE,Machine Learning Engineer,0,M,119000
2048,2022,SE,Data Engineer,100,M,175000
2049,2022,SE,Data Engineer,100,M,150000
2050,2022,SE,Data Analyst,0,M,154560
2051,2022,SE,Data Analyst,0,M,123648
2052,2022,SE,Data Analyst,0,M,130000
2053,2022,SE,Data Analyst,0,M,100000
2054,2022,MI,Data Engineer,0,M,170000
2055,2022,MI,Data Engineer,0,M,145000
2056,2022,SE,Data Engineer,100,M,135000
2057,2022,SE,Data Engineer,100,M,100000
2058,2022,SE,Data Scientist,0,M,247500
2059,2022,SE,Data Scientist,0,M,172200
2060,2022,SE,Data Scientist,100,M,177500
2061,2022,SE,Data Scientist,100,M,134000
2062,2022,SE,Data Scientist,0,M,185900
2063,2022,SE,Data Scientist,0,M,129300
2064,2022,SE,Data Architect,100,M,192564
2065,2022,SE,Data Architect,100,M,144854
2066,2022,SE,Data Analyst,0,M,130000
2067,2022,SE,Data Analyst,0,M,105000
2068,2022,SE,Data Engineer,100,M,179305
2069,2022,SE,Data Engineer,100,M,142127
2070,2022,SE,Data Engineer,100,M,315000
2071,2022,SE,Data Engineer,100,M,225000
2072,2022,SE,Data Scientist,100,M,243900
2073,2022,SE,Data Scientist,100,M,156600
2074,2022,MI,Data Analyst,0,M,206000
2075,2022,MI,Data Analyst,0,M,160000
2076,2022,MI,Data Analyst,0,M,109000
2077,2022,MI,Data Analyst,0,M,79000
2078,2022,MI,Data Analyst,0,M,160000
2079,2022,MI,Data Analyst,0,M,109000
2080,2022,SE,Data Engineer,100,M,182500
2081,2022,SE,Data Engineer,100,M,128500
2082,2022,MI,Data Engineer,100,M,160000
2083,2022,MI,Data Engineer,100,M,90000
2084,2022,EN,Data Manager,100,M,77300
2085,2022,EN,Data Manager,100,M,45600
2086,2022,SE,Data Analyst,100,M,127000
2087,2022,SE,Data Analyst,100,M,110000
2088,2022,SE,Data Architect,100,M,210000
2089,2022,SE,Data Architect,100,M,136000
2090,2022,SE,Data Engineer,100,M,170000
2091,2022,SE,Data Engineer,100,M,140000
2092,2022,SE,Data Engineer,0,M,247500
2093,2022,SE,Data Engineer,0,M,172200
2094,2022,SE,Data Engineer,0,M,225000
2095,2022,SE,Data Engineer,0,M,184100
2096,2022,MI,Machine Learning Engineer,0,M,130000
2097,2022,MI,Machine Learning Engineer,0,M,90000
2098,2022,MI,Data Scientist,100,M,120000
2099,2022,MI,Data Scientist,100,M,100000
2100,2022,MI,Data Scientist,100,M,85000
2101,2022,MI,Data Scientist,100,M,78000
2102,2022,SE,Data Engineer,100,M,161000
2103,2022,SE,Data Engineer,100,M,110000
2104,2022,SE,Data Scientist,100,M,136000
2105,2022,SE,Data Scientist,100,M,104000
2106,2022,EX,Head of Data,0,M,205000
2107,2022,EX,Head of Data,0,M,160000
2108,2022,SE,Data Analyst,0,M,169000
2109,2022,SE,Data Analyst,0,M,110600
2110,2022,SE,Data Engineer,0,M,160000
2111,2022,SE,Data Engineer,0,M,130000
2112,2022,SE,Data Scientist,0,M,245000
2113,2022,SE,Data Scientist,0,M,180000
2114,2022,SE,Data Engineer,0,M,135000
2115,2022,SE,Data Engineer,0,M,100000
2116,2022,SE,Data Engineer,0,M,220000
2117,2022,SE,Data Engineer,0,M,150000
2118,2022,SE,Data Scientist,0,L,198440
2119,2022,SE,Data Scientist,0,L,144000
2120,2022,SE,Data Engineer,0,M,240000
2121,2022,SE,Data Engineer,0,M,170000
2122,2022,SE,Data Scientist,0,M,198440
2123,2022,SE,Data Scientist,0,M,144000
2124,2022,MI,Data Analyst,100,M,150000
2125,2022,MI,Data Analyst,100,M,100000
2126,2022,SE,Data Analyst,0,M,120000
2127,2022,SE,Data Analyst,0,M,95000
2128,2022,EN,Data Analyst,100,L,64000
2129,2022,SE,Data Analyst,0,M,150000
2130,2022,SE,Data Analyst,0,M,127000
2131,2022,SE,Data Engineer,100,M,275000
2132,2022,SE,Data Engineer,100,M,166000
2133,2022,SE,Data Scientist,0,M,159699
2134,2022,SE,Data Scientist,0,M,138938
2135,2022,EN,BI Analyst,50,L,76000
2136,2022,SE,Data Analyst,0,M,166700
2137,2022,SE,Data Analyst,0,M,119000
2138,2022,SE,Data Analyst,0,M,130000
2139,2022,SE,Data Analyst,0,M,100000
2140,2022,SE,Data Analyst,0,M,80000
2141,2022,SE,Data Analyst,0,M,52500
2142,2022,SE,Data Engineer,100,M,236000
2143,2022,SE,Data Engineer,100,M,182000
2144,2022,SE,Data Scientist,100,M,180000
2145,2022,SE,Data Scientist,100,M,140000
2146,2022,SE,Data Scientist,0,M,225000
2147,2022,SE,Data Scientist,0,M,156400
2148,2022,SE,Data Analyst,100,M,135000
2149,2022,SE,Data Analyst,100,M,100000
2150,2022,SE,Machine Learning Engineer,0,M,204500
2151,2022,SE,Machine Learning Engineer,0,M,142200
2152,2022,MI,Research Engineer,100,M,240000
2153,2022,SE,Data Engineer,0,M,300000
2154,2022,SE,Data Engineer,0,M,130000
2155,2022,SE,Data Engineer,100,M,195000
2156,2022,SE,Data Engineer,100,M,175000
2157,2022,SE,Data Engineer,0,M,155000
2158,2022,SE,Data Engineer,0,M,110000
2159,2022,SE,Data Operations Analyst,0,M,123000
2160,2022,SE,Data Operations Analyst,0,M,92250
2161,2022,SE,Data Engineer,0,M,170000
2162,2022,SE,Data Engineer,0,M,150000
2163,2022,MI,ML Engineer,100,M,180000
2164,2022,MI,ML Engineer,100,M,100000
2165,2022,SE,Data Engineer,100,M,97000
2166,2022,SE,Data Engineer,100,M,90000
2167,2022,SE,Data Engineer,0,M,200000
2168,2022,SE,Data Engineer,0,M,160000
2169,2022,SE,Machine Learning Engineer,100,M,210000
2170,2022,SE,Machine Learning Engineer,100,M,180000
2171,2022,SE,Data Engineer,0,M,260000
2172,2022,SE,Data Engineer,0,M,180000
2173,2022,EX,Analytics Engineer,100,M,210000
2174,2022,EX,Analytics Engineer,100,M,157000
2175,2022,EN,Data Scientist,100,M,180000
2176,2022,EN,Data Scientist,100,M,100000
2177,2022,MI,Data Analyst,0,M,80000
2178,2022,MI,Data Analyst,0,M,52500
2179,2022,SE,Data Architect,0,M,128000
2180,2022,SE,Data Architect,0,M,81500
2181,2022,SE,Data Operations Engineer,0,M,105000
2182,2022,SE,Data Operations Engineer,0,M,70000
2183,2022,SE,Data Scientist,0,M,175000
2184,2022,SE,Data Scientist,0,M,122500
2185,2022,SE,Data Engineer,0,M,171000
2186,2022,SE,Data Engineer,0,M,117000
2187,2022,SE,Data Scientist,0,L,202800
2188,2022,SE,Data Scientist,0,L,104300
2189,2022,SE,Data Engineer,0,M,197000
2190,2022,SE,Data Engineer,0,M,99000
2191,2022,SE,Data Engineer,0,M,160000
2192,2022,SE,Data Engineer,0,M,110000
2193,2022,SE,Data Scientist,0,M,185900
2194,2022,SE,Data Scientist,0,M,129300
2195,2022,SE,Data Engineer,0,M,170000
2196,2022,SE,Data Engineer,0,M,130000
2197,2022,SE,Data Analyst,0,M,150000
2198,2022,SE,Data Analyst,0,M,95000
2199,2022,SE,Data Architect,0,M,345600
2200,2022,SE,Data Architect,0,M,230400
2201,2022,SE,Data Engineer,0,M,145000
2202,2022,SE,Data Engineer,0,M,115000
2203,2022,SE,Data Analyst,100,M,175950
2204,2022,SE,Data Analyst,100,M,130050
2205,2022,SE,Data Engineer,0,L,205600
2206,2022,SE,Data Engineer,0,L,105700
2207,2022,SE,Data Analyst,100,M,236600
2208,2022,SE,Data Analyst,100,M,89200
2209,2022,EN,Data Scientist,100,L,80000
2210,2022,SE,Data Science Lead,50,S,165000
2211,2022,SE,Data Engineer,0,M,185900
2212,2022,SE,Data Engineer,0,M,129300
2213,2022,SE,Data Analyst,0,M,169000
2214,2022,SE,Data Analyst,0,M,110600
2215,2022,SE,Data Engineer,0,M,225000
2216,2022,SE,Data Engineer,0,M,184100
2217,2022,SE,Data Scientist,0,M,185900
2218,2022,SE,Data Scientist,0,M,129300
2219,2022,SE,Data Scientist,0,M,225000
2220,2022,SE,Data Scientist,0,M,156400
2221,2022,SE,Data Scientist,0,M,185900
2222,2022,SE,Data Scientist,0,M,129300
2223,2022,EN,Machine Learning Engineer,0,S,108000
2224,2022,SE,Data Scientist,100,M,155000
2225,2022,SE,Data Scientist,100,M,38000
2226,2022,MI,Data Analyst,0,M,85000
2227,2022,MI,Data Analyst,0,M,65000
2228,2022,SE,Data Scientist,100,M,155000
2229,2022,SE,Data Scientist,100,M,38000
2230,2022,SE,Data Scientist,100,M,153600
2231,2022,SE,Data Scientist,100,M,106800
2232,2022,SE,Data Scientist,100,M,185000
2233,2022,SE,Data Scientist,100,M,50000
2234,2022,SE,Data Engineer,0,M,185900
2235,2022,SE,Data Engineer,0,M,129300
2236,2022,SE,Data Scientist,100,M,155000
2237,2022,SE,Data Scientist,100,M,38000
2238,2022,SE,Data Scientist,100,M,168000
2239,2022,SE,Data Scientist,100,M,130000
2240,2022,SE,Data Scientist,0,M,123400
2241,2022,SE,Data Scientist,0,M,88100
2242,2022,SE,Data Scientist,100,S,120000
2243,2022,SE,Data Scientist,100,S,55000
2244,2022,SE,Data Scientist,0,M,185900
2245,2022,SE,Data Scientist,0,M,129300
2246,2022,SE,Data Engineer,0,M,191200
2247,2022,SE,Data Engineer,0,M,130000
2248,2022,SE,Data Analyst,0,M,169000
2249,2022,SE,Data Analyst,0,M,110600
2250,2022,SE,Analytics Engineer,0,M,150000
2251,2022,SE,Analytics Engineer,0,M,120000
2252,2022,SE,Data Science Consultant,0,M,139000
2253,2022,SE,Data Science Consultant,0,M,122000
2254,2022,SE,Data Scientist,0,M,185900
2255,2022,SE,Data Scientist,0,M,129300
2256,2022,SE,Data Analyst,0,M,139600
2257,2022,SE,Data Analyst,0,M,85700
2258,2022,SE,Data Engineer,100,M,185000
2259,2022,SE,Data Engineer,100,M,50000
2260,2022,SE,Data Engineer,0,M,185900
2261,2022,SE,Data Engineer,0,M,129300
2262,2022,SE,Data Scientist,0,M,225000
2263,2022,SE,Data Scientist,0,M,156400
2264,2022,SE,Data Scientist,100,M,200000
2265,2022,SE,Data Scientist,100,M,175000
2266,2022,SE,Data Engineer,0,M,185900
2267,2022,SE,Data Engineer,0,M,129300
2268,2022,MI,ML Engineer,100,L,148500
2269,2022,MI,ML Engineer,100,L,98200
2270,2022,SE,Data Analyst,100,M,115000
2271,2022,SE,Data Analyst,100,M,95000
2272,2022,SE,Data Architect,100,M,225000
2273,2022,SE,Data Architect,100,M,66000
2274,2022,SE,Data Scientist,100,M,185000
2275,2022,SE,Data Scientist,100,M,50000
2276,2022,MI,Data Manager,0,M,134000
2277,2022,MI,Data Manager,0,M,98000
2278,2022,MI,Data Analyst,0,M,105000
2279,2022,MI,Data Analyst,0,M,62000
2280,2022,EN,BI Data Analyst,100,L,57000
2281,2022,MI,Data Scientist,100,M,144200
2282,2022,MI,Data Scientist,100,M,115360
2283,2022,SE,Data Engineer,100,M,170000
2284,2022,SE,Data Engineer,100,M,150000
2285,2022,SE,Data Architect,100,M,180000
2286,2022,SE,Data Architect,100,M,160000
2287,2022,MI,Data Scientist,50,L,108000
2288,2022,SE,Machine Learning Manager,100,M,200000
2289,2022,SE,Machine Learning Manager,100,M,150000
2290,2022,SE,Data Engineer,100,M,188700
2291,2022,SE,Data Engineer,100,M,160395
2292,2022,SE,Data Analyst,100,M,115934
2293,2022,SE,Data Analyst,100,M,81666
2294,2022,SE,Data Engineer,0,M,300000
2295,2022,SE,Data Engineer,0,M,225000
2296,2022,SE,Data Scientist,100,M,198440
2297,2022,SE,Data Scientist,100,M,144000
2298,2022,SE,Applied Scientist,100,M,191475
2299,2022,SE,Applied Scientist,100,M,141525
2300,2022,SE,Lead Data Scientist,100,L,156868
2301,2022,SE,Data Scientist,0,L,198440
2302,2022,SE,Data Scientist,0,L,144000
2303,2022,SE,Data Engineer,100,M,200000
2304,2022,SE,Data Engineer,100,M,180000
2305,2022,MI,Analytics Engineer,100,M,108000
2306,2022,MI,Analytics Engineer,100,M,85000
2307,2022,SE,Machine Learning Engineer,100,M,210000
2308,2022,SE,Machine Learning Engineer,100,M,180000
2309,2022,SE,Data Engineer,100,M,165000
2310,2022,SE,Data Engineer,100,M,132000
2311,2022,SE,Analytics Engineer,100,M,130000
2312,2022,SE,Analytics Engineer,100,M,110000
2313,2022,MI,Data Analytics Engineer,100,L,135000
2314,2022,SE,Data Engineer,100,L,178800
2315,2022,SE,Data Engineer,100,L,132100
2316,2022,EN,Data Analyst,50,M,20000
2317,2022,SE,Data Engineer,100,M,160000
2318,2022,SE,Data Engineer,100,M,85000
2319,2022,SE,ETL Developer,100,M,250000
2320,2022,SE,ETL Developer,100,M,63000
2321,2022,EX,Data Engineer,100,M,187200
2322,2022,EX,Data Engineer,100,M,116100
2323,2022,SE,Data Engineer,100,M,200000
2324,2022,SE,Data Engineer,100,M,145000
2325,2022,SE,Data Engineer,0,L,229998
2326,2022,SE,Data Engineer,0,L,154545
2327,2022,SE,Data Scientist,0,L,215000
2328,2022,SE,Data Scientist,0,L,159000
2329,2022,SE,Data Engineer,0,L,229998
2330,2022,SE,Data Engineer,0,L,154545
2331,2022,EN,AI Scientist,100,M,50000
2332,2022,SE,Data Scientist Lead,100,L,183000
2333,2022,SE,Data Analyst,100,M,99750
2334,2022,SE,Data Analyst,100,M,68400
2335,2022,SE,Data Scientist,100,L,236900
2336,2022,SE,Data Scientist,100,L,159200
2337,2022,SE,Data Science Manager,100,M,243225
2338,2022,SE,Data Science Manager,100,M,179775
2339,2022,SE,Data Engineer,100,M,175000
2340,2022,SE,Data Engineer,100,M,150000
2341,2022,SE,Machine Learning Engineer,100,M,210000
2342,2022,SE,Machine Learning Engineer,100,M,180000
2343,2022,SE,Data Scientist,100,M,148000
2344,2022,SE,Data Scientist,100,M,128000
2345,2022,SE,Data Architect,100,M,190000
2346,2022,SE,Data Architect,100,M,135000
2347,2022,SE,Analytics Engineer,100,M,130000
2348,2022,SE,Analytics Engineer,100,M,110000
2349,2022,SE,Data Scientist,100,M,191475
2350,2022,SE,Data Scientist,100,M,141525
2351,2022,SE,Data Engineer,100,M,160000
2352,2022,SE,Data Engineer,100,M,85000
2353,2022,SE,Data Scientist,0,M,218000
2354,2022,SE,Data Scientist,0,M,145300
2355,2022,SE,ML Engineer,100,L,195400
2356,2022,SE,ML Engineer,100,L,131300
2357,2022,EN,Data Specialist,100,L,105000
2358,2022,SE,Data Scientist,100,M,191475
2359,2022,SE,Data Scientist,100,M,141525
2360,2022,SE,Data Scientist,100,M,207000
2361,2022,SE,Data Scientist,100,M,153000
2362,2022,SE,Data Scientist,100,M,191475
2363,2022,SE,Data Scientist,100,M,141525
2364,2022,SE,Data Analyst,0,M,110000
2365,2022,SE,Data Analyst,0,M,99000
2366,2022,SE,Data Scientist,100,M,191475
2367,2022,SE,Data Scientist,100,M,141525
2368,2022,SE,Data Scientist,100,M,191475
2369,2022,SE,Data Scientist,100,M,141525
2370,2022,SE,Data Scientist,100,M,191475
2371,2022,SE,Data Scientist,100,M,141525
2372,2022,SE,Data Scientist,100,M,207000
2373,2022,SE,Data Scientist,100,M,153000
2374,2022,SE,Data Scientist,100,M,191475
2375,2022,SE,Data Scientist,100,M,141525
2376,2022,SE,Data Scientist,100,M,191475
2377,2022,SE,Data Scientist,100,M,141525
2378,2022,SE,Data Scientist,100,M,191475
2379,2022,SE,Data Scientist,100,M,141525
2380,2022,SE,Data Engineer,0,M,195700
2381,2022,SE,Data Engineer,0,M,130500
2382,2022,SE,ML Engineer,100,M,130000
2383,2022,SE,ML Engineer,100,M,84000
2384,2022,MI,Data Operations Engineer,100,M,100000
2385,2022,MI,Data Operations Engineer,100,M,60000
2386,2022,SE,Data Engineer,0,M,141300
2387,2022,SE,Data Engineer,0,M,102100
2388,2022,MI,Business Data Analyst,100,L,150000
2389,2022,SE,Data Analyst,100,M,144000
2390,2022,SE,Data Analyst,100,M,113000
2391,2022,SE,Data Architect,100,L,195400
2392,2022,SE,Data Architect,100,L,131300
2393,2022,SE,Machine Learning Engineer,100,L,195400
2394,2022,SE,Machine Learning Engineer,100,L,131300
2395,2022,SE,Data Architect,100,L,195400
2396,2022,SE,Data Architect,100,L,131300
2397,2022,SE,Data Architect,100,M,190000
2398,2022,SE,Data Architect,100,M,135000
2399,2022,SE,Data Engineer,100,M,135000
2400,2022,SE,Data Engineer,100,M,80000
2401,2022,SE,Data Engineer,100,M,160000
2402,2022,SE,Data Engineer,100,M,85000
2403,2022,SE,Data Engineer,100,L,178800
2404,2022,SE,Data Engineer,100,L,132100
2405,2022,SE,Data Engineer,100,M,140000
2406,2022,SE,Data Engineer,100,M,105000
2407,2022,SE,Analytics Engineer,100,M,190000
2408,2022,SE,Analytics Engineer,100,M,140000
2409,2022,MI,Data Operations Engineer,100,M,100000
2410,2022,MI,Data Operations Engineer,100,M,60000
2411,2022,SE,Data Scientist,100,L,180000
